OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Multiply
2016-08-07,2003-05-21T00:00:00.0000000,TO52206,223,17514,9,4,2,8
2016-08-07,2003-06-13T00:00:00.0000000,TO52206,477,17514,9,3,2,6
2016-08-07,2003-05-03T00:00:00.0000000,TO52206,478,17514,9,2,2,4
2016-08-07,2003-07-04T00:00:00.0000000,TO52206,600,17514,9,1,1,1
2016-08-07,2003-07-10T00:00:00.0000000,TO52203,484,12058,4,3,2,6
2016-08-07,2003-06-23T00:00:00.0000000,TO52203,360,12058,4,1,1,1
2016-08-07,2003-07-09T00:00:00.0000000,TO52203,487,12058,4,2,1,2
2016-08-07,2003-07-02T00:00:00.0000000,TO52166,477,28533,9,1,2,2
2016-08-07,2003-05-22T00:00:00.0000000,TO52198,538,12502,10,1,2,2
2016-08-07,2003-05-30T00:00:00.0000000,TO52198,214,12502,10,3,1,3
2016-08-07,2003-06-27T00:00:00.0000000,TO52198,529,12502,10,2,1,2
2016-08-07,2003-07-01T00:00:00.0000000,TO52156,477,16703,9,2,2,4
2016-08-07,2003-06-06T00:00:00.0000000,TO52156,479,16703,9,3,2,6
2016-08-07,2003-05-09T00:00:00.0000000,TO52156,373,16703,9,1,1,1
2016-08-07,2003-05-25T00:00:00.0000000,TO52156,487,16703,9,4,1,4
2016-08-07,2003-06-21T00:00:00.0000000,TO52175,466,26017,4,4,2,8
2016-08-07,2003-06-17T00:00:00.0000000,TO52175,528,26017,4,1,2,2
2016-08-07,2003-05-12T00:00:00.0000000,TO52175,535,26017,4,2,2,4
2016-08-07,2003-05-28T00:00:00.0000000,TO52175,215,26017,4,3,1,3
2016-08-07,2003-04-21T00:00:00.0000000,TO52160,528,11422,10,3,3,9
2016-08-07,2003-07-19T00:00:00.0000000,TO52160,362,11422,10,1,1,1
2016-08-07,2003-05-20T00:00:00.0000000,TO52160,537,11422,10,2,1,2
2016-08-07,2003-06-15T00:00:00.0000000,TO52210,477,18308,9,3,2,6
2016-08-07,2003-07-04T00:00:00.0000000,TO52210,480,18308,9,4,2,8
2016-08-07,2003-04-15T00:00:00.0000000,TO52210,375,18308,9,1,1,1
2016-08-07,2003-06-14T00:00:00.0000000,TO52210,479,18308,9,2,1,2
2016-08-07,2003-06-14T00:00:00.0000000,TO52205,477,18700,9,2,2,4
2016-08-07,2003-04-15T00:00:00.0000000,TO52205,215,18700,9,4,1,4
2016-08-07,2003-04-17T00:00:00.0000000,TO52205,479,18700,9,3,1,3
2016-08-07,2003-05-29T00:00:00.0000000,TO52205,583,18700,9,1,1,1
2016-08-07,2003-05-17T00:00:00.0000000,TO52164,484,11119,9,3,3,9
2016-08-07,2003-06-26T00:00:00.0000000,TO52164,480,11119,9,2,2,4
2016-08-07,2003-06-19T00:00:00.0000000,TO52164,535,11119,9,1,2,2
2016-08-07,2003-07-04T00:00:00.0000000,TO52192,528,21339,6,1,2,2
2016-08-07,2003-06-13T00:00:00.0000000,TO52192,214,21339,6,2,1,2
2016-08-07,2003-05-19T00:00:00.0000000,TO52185,223,24746,6,1,2,2
2016-08-07,2003-06-19T00:00:00.0000000,TO52185,477,24746,6,2,2,4
2016-08-07,2003-05-25T00:00:00.0000000,TO52186,214,16814,4,2,1,2
2016-08-07,2003-04-14T00:00:00.0000000,TO52186,477,16814,4,1,1,1
2016-08-07,2003-04-14T00:00:00.0000000,TO52163,214,11978,4,1,1,1
2016-08-07,2003-05-25T00:00:00.0000000,TO52157,381,24609,9,1,1,1
2016-08-07,2003-05-16T00:00:00.0000000,TO52173,528,26278,1,1,3,3
2016-08-07,2003-06-23T00:00:00.0000000,TO52173,535,26278,1,2,2,4
2016-08-07,2003-07-18T00:00:00.0000000,TO52181,477,13732,6,1,2,2
2016-08-07,2003-07-21T00:00:00.0000000,TO52202,485,11526,6,2,2,4
2016-08-07,2003-07-22T00:00:00.0000000,TO52202,215,11526,6,3,1,3
2016-08-07,2003-05-03T00:00:00.0000000,TO52202,356,11526,6,1,1,1
2016-08-07,2003-07-12T00:00:00.0000000,TO52155,371,18254,9,1,1,1
2016-08-07,2003-04-25T00:00:00.0000000,TO52176,536,18677,6,1,1,1
2016-08-07,2003-06-15T00:00:00.0000000,TO52195,481,15821,4,2,2,4
2016-08-07,2003-05-06T00:00:00.0000000,TO52195,485,15821,4,1,2,2
2016-08-07,2003-04-29T00:00:00.0000000,TO52177,529,23729,4,1,2,2
2016-08-07,2003-04-12T00:00:00.0000000,TO52177,214,23729,4,3,1,3
2016-08-07,2003-06-12T00:00:00.0000000,TO52177,540,23729,4,2,1,2
2016-08-07,2003-04-16T00:00:00.0000000,TO52189,528,15257,1,1,3,3
2016-08-07,2003-06-19T00:00:00.0000000,TO52189,214,15257,1,2,1,2
2016-08-07,2003-07-02T00:00:00.0000000,TO52161,485,11381,10,2,3,6
2016-08-07,2003-05-08T00:00:00.0000000,TO52161,354,11381,10,1,1,1
2016-08-07,2003-05-19T00:00:00.0000000,TO52199,541,27323,7,1,3,3
2016-08-07,2003-05-12T00:00:00.0000000,TO52199,530,27323,7,2,2,4
2016-08-07,2003-05-28T00:00:00.0000000,TO52199,235,27323,7,3,1,3
2016-08-07,2003-05-08T00:00:00.0000000,TO52207,477,11056,9,2,2,4
2016-08-07,2003-07-09T00:00:00.0000000,TO52207,478,11056,9,3,2,6
2016-08-07,2003-07-10T00:00:00.0000000,TO52207,352,11056,9,1,1,1
2016-08-07,2003-06-28T00:00:00.0000000,TO52207,462,11056,9,5,1,5
2016-08-07,2003-07-04T00:00:00.0000000,TO52207,489,11056,9,4,1,4
2016-08-07,2003-04-24T00:00:00.0000000,TO52184,476,27400,6,1,1,1
2016-08-07,2003-04-29T00:00:00.0000000,TO52162,484,11380,8,4,3,12
2016-08-07,2003-04-12T00:00:00.0000000,TO52162,477,11380,8,3,2,6
2016-08-07,2003-06-26T00:00:00.0000000,TO52162,478,11380,8,2,2,4
2016-08-07,2003-04-29T00:00:00.0000000,TO52162,362,11380,8,1,1,1
2016-08-07,2003-07-20T00:00:00.0000000,TO52162,483,11380,8,5,1,5
2016-08-07,2003-05-20T00:00:00.0000000,TO52204,229,17647,7,2,1,2
2016-08-07,2003-04-21T00:00:00.0000000,TO52204,586,17647,7,1,1,1
2016-08-07,2003-06-17T00:00:00.0000000,TO52190,528,14761,4,1,2,2
2016-08-07,2003-04-12T00:00:00.0000000,TO52190,215,14761,4,2,1,2
2016-08-07,2003-05-27T00:00:00.0000000,TO52191,528,23070,6,1,2,2
2016-08-07,2003-06-15T00:00:00.0000000,TO52180,474,19727,1,1,1,1
2016-08-07,2003-07-19T00:00:00.0000000,TO52182,235,19168,1,2,1,2
2016-08-07,2003-06-15T00:00:00.0000000,TO52182,476,19168,1,1,1,1
2016-08-07,2003-04-11T00:00:00.0000000,TO52197,480,28730,10,2,2,4
2016-08-07,2003-07-10T00:00:00.0000000,TO52197,538,28730,10,1,2,2
2016-08-07,2003-05-05T00:00:00.0000000,TO52168,235,13790,8,2,1,2
2016-08-07,2003-05-16T00:00:00.0000000,TO52168,589,13790,8,1,1,1
2016-08-07,2003-06-03T00:00:00.0000000,TO52196,488,17993,8,2,1,2
2016-08-07,2003-04-26T00:00:00.0000000,TO52196,539,17993,8,1,1,1
2016-08-07,2003-05-16T00:00:00.0000000,TO52154,477,18251,9,3,3,9
2016-08-07,2003-06-26T00:00:00.0000000,TO52154,479,18251,9,2,2,4
2016-08-07,2003-07-01T00:00:00.0000000,TO52154,373,18251,9,1,1,1
2016-08-07,2003-04-12T00:00:00.0000000,TO52153,371,13521,9,1,1,1
2016-08-07,2003-04-14T00:00:00.0000000,TO52201,480,18962,4,3,2,6
2016-08-07,2003-05-09T00:00:00.0000000,TO52201,535,18962,4,2,2,4
2016-08-07,2003-05-08T00:00:00.0000000,TO52201,596,18962,4,1,1,1
2016-08-07,2003-06-19T00:00:00.0000000,TO52208,529,21603,1,3,2,6
2016-08-07,2003-06-15T00:00:00.0000000,TO52208,538,21603,1,2,2,4
2016-08-07,2003-06-01T00:00:00.0000000,TO52208,480,21603,1,4,1,4
2016-08-07,2003-05-04T00:00:00.0000000,TO52208,606,21603,1,1,1,1
2016-08-07,2003-07-06T00:00:00.0000000,TO52167,479,19499,10,2,3,6
2016-08-07,2003-04-20T00:00:00.0000000,TO52167,477,19499,10,3,2,6
2016-08-07,2003-06-07T00:00:00.0000000,TO52167,215,19499,10,4,1,4
2016-08-07,2003-06-11T00:00:00.0000000,TO52167,371,19499,10,1,1,1
2016-08-07,2003-04-30T00:00:00.0000000,TO52158,480,24613,9,3,2,6
2016-08-07,2003-06-02T00:00:00.0000000,TO52158,539,24613,9,2,2,4
2016-08-07,2003-04-28T00:00:00.0000000,TO52158,387,24613,9,1,1,1
2016-08-07,2003-05-05T00:00:00.0000000,TO52179,477,23249,1,2,2,4
2016-08-07,2003-07-11T00:00:00.0000000,TO52179,478,23249,1,1,2,2
2016-08-07,2003-06-12T00:00:00.0000000,TO52179,215,23249,1,3,1,3
2016-08-07,2003-05-28T00:00:00.0000000,TO52159,477,11996,9,3,2,6
2016-08-07,2003-06-17T00:00:00.0000000,TO52159,484,11996,9,5,2,10
2016-08-07,2003-05-08T00:00:00.0000000,TO52159,479,11996,9,2,1,2
2016-08-07,2003-07-15T00:00:00.0000000,TO52159,487,11996,9,4,1,4
2016-08-07,2003-05-05T00:00:00.0000000,TO52159,578,11996,9,1,1,1
2016-08-08,2003-04-24T00:00:00.0000000,TO52230,529,24497,1,2,2,4
2016-08-08,2003-05-24T00:00:00.0000000,TO52230,215,24497,1,3,1,3
2016-08-08,2003-05-01T00:00:00.0000000,TO52230,540,24497,1,1,1,1
2016-08-08,2003-07-14T00:00:00.0000000,TO52264,529,16886,1,3,2,6
2016-08-08,2003-06-23T00:00:00.0000000,TO52264,539,16886,1,2,2,4
2016-08-08,2003-05-23T00:00:00.0000000,TO52264,580,16886,1,1,1,1
2016-08-08,2003-07-09T00:00:00.0000000,TO52272,214,24522,4,3,1,3
2016-08-08,2003-05-23T00:00:00.0000000,TO52272,472,24522,4,2,1,2
2016-08-08,2003-05-22T00:00:00.0000000,TO52272,564,24522,4,1,1,1
2016-08-08,2003-06-14T00:00:00.0000000,TO52261,480,13758,6,3,1,3
2016-08-08,2003-06-08T00:00:00.0000000,TO52261,528,13758,6,2,1,2
2016-08-08,2003-06-20T00:00:00.0000000,TO52261,537,13758,6,1,1,1
2016-08-08,2003-06-12T00:00:00.0000000,TO52224,479,23635,10,2,2,4
2016-08-08,2003-06-18T00:00:00.0000000,TO52224,375,23635,10,1,1,1
2016-08-08,2003-06-13T00:00:00.0000000,TO52215,223,12931,4,1,2,2
2016-08-08,2003-04-20T00:00:00.0000000,TO52218,528,21887,9,2,1,2
2016-08-08,2003-06-10T00:00:00.0000000,TO52218,537,21887,9,1,1,1
2016-08-08,2003-04-16T00:00:00.0000000,TO52267,477,11529,1,5,2,10
2016-08-08,2003-06-01T00:00:00.0000000,TO52267,478,11529,1,3,2,6
2016-08-08,2003-05-30T00:00:00.0000000,TO52267,485,11529,1,2,2,4
2016-08-08,2003-05-05T00:00:00.0000000,TO52267,223,11529,1,4,1,4
2016-08-08,2003-05-18T00:00:00.0000000,TO52267,352,11529,1,1,1,1
2016-08-08,2003-04-29T00:00:00.0000000,TO52219,464,27978,9,2,2,4
2016-08-08,2003-06-16T00:00:00.0000000,TO52219,530,27978,9,1,2,2
2016-08-08,2003-06-18T00:00:00.0000000,TO52255,480,26861,7,3,2,6
2016-08-08,2003-06-20T00:00:00.0000000,TO52255,530,26861,7,2,2,4
2016-08-08,2003-05-11T00:00:00.0000000,TO52255,541,26861,7,1,2,2
2016-08-08,2003-05-29T00:00:00.0000000,TO52239,476,19733,1,1,1,1
2016-08-08,2003-05-09T00:00:00.0000000,TO52214,214,11483,7,2,1,2
2016-08-08,2003-07-18T00:00:00.0000000,TO52214,356,11483,7,1,1,1
2016-08-08,2003-04-17T00:00:00.0000000,TO52246,223,13508,7,2,2,4
2016-08-08,2003-07-03T00:00:00.0000000,TO52246,235,13508,7,3,1,3
2016-08-08,2003-05-31T00:00:00.0000000,TO52246,475,13508,7,1,1,1
2016-08-08,2003-05-08T00:00:00.0000000,TO52259,466,17701,10,1,2,2
2016-08-08,2003-05-05T00:00:00.0000000,TO52259,530,17701,10,2,2,4
2016-08-08,2003-06-22T00:00:00.0000000,TO52258,214,23235,10,2,1,2
2016-08-08,2003-05-18T00:00:00.0000000,TO52258,530,23235,10,1,1,1
2016-08-08,2003-06-21T00:00:00.0000000,TO52227,530,26598,1,1,2,2
2016-08-08,2003-04-26T00:00:00.0000000,TO52227,541,26598,1,2,2,4
2016-08-08,2003-06-25T00:00:00.0000000,TO52268,479,25752,7,2,3,6
2016-08-08,2003-06-09T00:00:00.0000000,TO52268,477,25752,7,3,1,3
2016-08-08,2003-07-12T00:00:00.0000000,TO52268,569,25752,7,1,1,1
2016-08-08,2003-07-18T00:00:00.0000000,TO52263,485,12965,4,1,2,2
2016-08-08,2003-07-23T00:00:00.0000000,TO52263,215,12965,4,2,1,2
2016-08-08,2003-07-05T00:00:00.0000000,TO52260,223,26233,8,3,2,6
2016-08-08,2003-07-19T00:00:00.0000000,TO52260,530,26233,8,1,2,2
2016-08-08,2003-04-10T00:00:00.0000000,TO52260,214,26233,8,2,1,2
2016-08-08,2003-05-14T00:00:00.0000000,TO52228,480,24820,1,3,2,6
2016-08-08,2003-04-26T00:00:00.0000000,TO52228,529,24820,1,2,2,4
2016-08-08,2003-04-18T00:00:00.0000000,TO52228,540,24820,1,1,1,1
2016-08-08,2003-04-22T00:00:00.0000000,TO52226,530,26788,4,2,3,6
2016-08-08,2003-06-17T00:00:00.0000000,TO52226,480,26788,4,3,2,6
2016-08-08,2003-06-18T00:00:00.0000000,TO52226,541,26788,4,1,2,2
2016-08-08,2003-04-28T00:00:00.0000000,TO52216,480,15140,9,2,2,4
2016-08-08,2003-07-05T00:00:00.0000000,TO52216,539,15140,9,1,2,2
2016-08-08,2003-05-06T00:00:00.0000000,TO52277,462,21041,7,4,3,12
2016-08-08,2003-06-30T00:00:00.0000000,TO52277,538,21041,7,2,3,6
2016-08-08,2003-05-28T00:00:00.0000000,TO52277,529,21041,7,3,2,6
2016-08-08,2003-05-14T00:00:00.0000000,TO52277,604,21041,7,1,1,1
2016-08-08,2003-07-17T00:00:00.0000000,TO52233,480,23452,4,2,3,6
2016-08-08,2003-05-28T00:00:00.0000000,TO52233,536,23452,4,1,2,2
2016-08-08,2003-05-27T00:00:00.0000000,TO52245,220,16018,4,2,1,2
2016-08-08,2003-05-20T00:00:00.0000000,TO52245,232,16018,4,3,1,3
2016-08-08,2003-05-16T00:00:00.0000000,TO52245,528,16018,4,1,1,1
2016-08-08,2003-05-03T00:00:00.0000000,TO52220,214,13998,9,1,1,1
2016-08-08,2003-07-10T00:00:00.0000000,TO52220,223,13998,9,2,1,2
2016-08-08,2003-05-19T00:00:00.0000000,TO52220,491,13998,9,3,1,3
2016-08-08,2003-05-11T00:00:00.0000000,TO52238,223,20696,1,4,2,8
2016-08-08,2003-05-07T00:00:00.0000000,TO52238,477,20696,1,1,2,2
2016-08-08,2003-04-19T00:00:00.0000000,TO52238,478,20696,1,2,2,4
2016-08-08,2003-06-18T00:00:00.0000000,TO52238,235,20696,1,3,1,3
2016-08-08,2003-05-21T00:00:00.0000000,TO52271,215,11055,9,4,1,4
2016-08-08,2003-04-20T00:00:00.0000000,TO52271,352,11055,9,1,1,1
2016-08-08,2003-05-04T00:00:00.0000000,TO52271,528,11055,9,3,1,3
2016-08-08,2003-06-25T00:00:00.0000000,TO52271,537,11055,9,2,1,2
2016-08-08,2003-04-29T00:00:00.0000000,TO52265,477,15558,1,2,2,4
2016-08-08,2003-05-31T00:00:00.0000000,TO52265,478,15558,1,3,2,6
2016-08-08,2003-05-26T00:00:00.0000000,TO52265,594,15558,1,1,1,1
2016-08-08,2003-05-06T00:00:00.0000000,TO52212,371,18275,9,1,1,1
2016-08-08,2003-05-13T00:00:00.0000000,TO52252,535,21507,10,1,2,2
2016-08-08,2003-06-17T00:00:00.0000000,TO52251,485,13372,1,1,2,2
2016-08-08,2003-07-19T00:00:00.0000000,TO52251,487,13372,1,2,1,2
2016-08-08,2003-05-26T00:00:00.0000000,TO52232,536,22038,4,2,3,6
2016-08-08,2003-04-19T00:00:00.0000000,TO52232,477,22038,4,4,2,8
2016-08-08,2003-06-29T00:00:00.0000000,TO52232,478,22038,4,3,2,6
2016-08-08,2003-06-11T00:00:00.0000000,TO52232,528,22038,4,1,2,2
2016-08-08,2003-04-13T00:00:00.0000000,TO52232,220,22038,4,5,1,5
2016-08-08,2003-06-08T00:00:00.0000000,TO52235,477,23277,4,1,2,2
2016-08-08,2003-05-21T00:00:00.0000000,TO52235,478,23277,4,2,2,4
2016-08-08,2003-05-31T00:00:00.0000000,TO52235,484,23277,4,3,2,6
2016-08-08,2003-06-25T00:00:00.0000000,TO52236,536,23050,1,1,3,3
2016-08-08,2003-07-13T00:00:00.0000000,TO52236,528,23050,1,2,2,4
2016-08-08,2003-07-01T00:00:00.0000000,TO52236,214,23050,1,3,1,3
2016-08-08,2003-06-11T00:00:00.0000000,TO52250,485,13360,4,1,2,2
2016-08-08,2003-05-21T00:00:00.0000000,TO52250,220,13360,4,2,1,2
2016-08-08,2003-06-19T00:00:00.0000000,TO52240,477,26505,6,1,2,2
2016-08-08,2003-05-13T00:00:00.0000000,TO52240,487,26505,6,2,1,2
2016-08-08,2003-05-13T00:00:00.0000000,TO52217,528,17078,9,2,3,6
2016-08-08,2003-05-16T00:00:00.0000000,TO52217,536,17078,9,1,2,2
2016-08-08,2003-07-09T00:00:00.0000000,TO52217,214,17078,9,3,1,3
2016-08-08,2003-07-09T00:00:00.0000000,TO52217,488,17078,9,4,1,4
2016-08-08,2003-04-29T00:00:00.0000000,TO52270,528,11947,9,3,2,6
2016-08-08,2003-07-09T00:00:00.0000000,TO52270,535,11947,9,2,2,4
2016-08-08,2003-07-07T00:00:00.0000000,TO52270,215,11947,9,4,1,4
2016-08-08,2003-06-27T00:00:00.0000000,TO52270,591,11947,9,1,1,1
2016-08-08,2003-04-20T00:00:00.0000000,TO52274,477,24529,4,3,2,6
2016-08-08,2003-05-20T00:00:00.0000000,TO52274,479,24529,4,2,2,4
2016-08-08,2003-07-07T00:00:00.0000000,TO52274,563,24529,4,1,1,1
2016-08-08,2003-05-03T00:00:00.0000000,TO52221,489,17291,9,1,1,1
2016-08-08,2003-04-22T00:00:00.0000000,TO52248,477,14704,7,3,2,6
2016-08-08,2003-07-12T00:00:00.0000000,TO52248,485,14704,7,2,2,4
2016-08-08,2003-07-12T00:00:00.0000000,TO52248,528,14704,7,1,2,2
2016-08-08,2003-06-05T00:00:00.0000000,TO52248,478,14704,7,4,1,4
2016-08-08,2003-07-08T00:00:00.0000000,TO52248,488,14704,7,5,1,5
2016-08-08,2003-06-26T00:00:00.0000000,TO52223,529,19493,10,3,2,6
2016-08-08,2003-06-29T00:00:00.0000000,TO52223,220,19493,10,4,1,4
2016-08-08,2003-05-01T00:00:00.0000000,TO52223,371,19493,10,1,1,1
2016-08-08,2003-06-23T00:00:00.0000000,TO52223,540,19493,10,2,1,2
2016-08-08,2003-06-11T00:00:00.0000000,TO52273,480,24528,4,4,3,12
2016-08-08,2003-07-03T00:00:00.0000000,TO52273,530,24528,4,3,2,6
2016-08-08,2003-04-14T00:00:00.0000000,TO52273,541,24528,4,2,2,4
2016-08-08,2003-06-24T00:00:00.0000000,TO52273,562,24528,4,1,1,1
2016-08-08,2003-07-05T00:00:00.0000000,TO52266,480,11885,4,2,2,4
2016-08-08,2003-05-06T00:00:00.0000000,TO52266,356,11885,4,1,1,1
2016-08-08,2003-05-23T00:00:00.0000000,TO52254,480,28392,10,2,2,4
2016-08-08,2003-05-15T00:00:00.0000000,TO52254,538,28392,10,1,2,2
2016-08-08,2003-06-25T00:00:00.0000000,TO52243,528,22544,6,1,3,3
2016-08-08,2003-07-08T00:00:00.0000000,TO52243,480,22544,6,2,2,4
2016-08-08,2003-05-11T00:00:00.0000000,TO52243,483,22544,6,3,1,3
2016-08-08,2003-04-13T00:00:00.0000000,TO52213,214,11410,7,3,1,3
2016-08-08,2003-05-21T00:00:00.0000000,TO52213,232,11410,7,4,1,4
2016-08-08,2003-04-17T00:00:00.0000000,TO52213,358,11410,7,1,1,1
2016-08-08,2003-05-12T00:00:00.0000000,TO52213,537,11410,7,2,1,2
2016-08-08,2003-06-15T00:00:00.0000000,TO52257,530,25697,7,2,2,4
2016-08-08,2003-05-24T00:00:00.0000000,TO52257,541,25697,7,1,2,2
2016-08-08,2003-04-17T00:00:00.0000000,TO52257,220,25697,7,3,1,3
2016-08-08,2003-06-04T00:00:00.0000000,TO52276,223,21059,7,5,2,10
2016-08-08,2003-04-26T00:00:00.0000000,TO52276,477,21059,7,3,2,6
2016-08-08,2003-06-25T00:00:00.0000000,TO52276,479,21059,7,2,2,4
2016-08-08,2003-04-24T00:00:00.0000000,TO52276,490,21059,7,4,1,4
2016-08-08,2003-05-06T00:00:00.0000000,TO52276,604,21059,7,1,1,1
2016-08-08,2003-04-14T00:00:00.0000000,TO52234,536,22163,4,2,3,6
2016-08-08,2003-04-10T00:00:00.0000000,TO52234,480,22163,4,3,2,6
2016-08-08,2003-07-16T00:00:00.0000000,TO52234,528,22163,4,1,2,2
2016-08-08,2003-06-01T00:00:00.0000000,TO52269,561,28719,9,1,1,1
2016-08-08,2003-06-12T00:00:00.0000000,TO52237,478,14604,6,1,3,3
2016-08-08,2003-07-04T00:00:00.0000000,TO52237,223,14604,6,3,2,6
2016-08-08,2003-05-06T00:00:00.0000000,TO52237,477,14604,6,2,2,4
2016-08-08,2003-06-18T00:00:00.0000000,TO52242,477,18102,4,1,2,2
2016-08-08,2003-05-22T00:00:00.0000000,TO52253,480,24550,10,3,2,6
2016-08-08,2003-06-02T00:00:00.0000000,TO52253,528,24550,10,2,2,4
2016-08-08,2003-06-19T00:00:00.0000000,TO52253,536,24550,10,1,2,2
2016-08-08,2003-06-14T00:00:00.0000000,TO52249,485,18871,6,1,2,2
2016-08-08,2003-04-18T00:00:00.0000000,TO52249,220,18871,6,2,1,2
2016-08-08,2003-06-17T00:00:00.0000000,TO52225,539,29014,1,1,3,3
2016-08-08,2003-05-20T00:00:00.0000000,TO52225,529,29014,1,2,2,4
2016-08-08,2003-06-15T00:00:00.0000000,TO52225,214,29014,1,3,1,3
2016-08-08,2003-06-04T00:00:00.0000000,TO52229,541,26573,1,1,2,2
2016-08-08,2003-06-22T00:00:00.0000000,TO52229,214,26573,1,3,1,3
2016-08-08,2003-07-11T00:00:00.0000000,TO52229,530,26573,1,2,1,2
2016-08-08,2003-05-14T00:00:00.0000000,TO52211,479,18482,9,2,3,6
2016-08-08,2003-07-08T00:00:00.0000000,TO52211,375,18482,9,1,1,1
2016-08-08,2003-05-29T00:00:00.0000000,TO52231,540,11712,6,1,1,1
2016-08-08,2003-05-16T00:00:00.0000000,TO52241,223,17447,4,2,3,6
2016-08-08,2003-07-15T00:00:00.0000000,TO52241,477,17447,4,1,2,2
2016-08-08,2003-06-29T00:00:00.0000000,TO52222,529,17629,8,3,2,6
2016-08-08,2003-06-23T00:00:00.0000000,TO52222,539,17629,8,2,2,4
2016-08-08,2003-07-05T00:00:00.0000000,TO52222,580,17629,8,1,1,1
2016-08-08,2003-06-25T00:00:00.0000000,TO52275,477,21609,4,2,2,4
2016-08-08,2003-04-22T00:00:00.0000000,TO52275,479,21609,4,3,2,6
2016-08-08,2003-06-10T00:00:00.0000000,TO52275,584,21609,4,1,1,1
2016-08-08,2003-05-01T00:00:00.0000000,TO52247,475,28456,7,1,1,1
2016-08-08,2003-05-13T00:00:00.0000000,TO52256,480,29425,10,2,2,4
2016-08-08,2003-05-18T00:00:00.0000000,TO52256,538,29425,10,1,2,2
2016-08-08,2003-07-19T00:00:00.0000000,TO52262,478,11793,4,3,2,6
2016-08-08,2003-07-20T00:00:00.0000000,TO52262,485,11793,4,2,2,4
2016-08-08,2003-06-02T00:00:00.0000000,TO52262,537,11793,4,1,1,1
2016-08-08,2003-04-15T00:00:00.0000000,TO52244,528,22154,6,1,3,3
2016-08-08,2003-07-17T00:00:00.0000000,TO52244,478,22154,6,3,2,6
2016-08-08,2003-04-10T00:00:00.0000000,TO52244,485,22154,6,2,2,4
2016-08-09,2003-05-12T00:00:00.0000000,TO52311,477,21868,8,1,2,2
2016-08-09,2003-04-28T00:00:00.0000000,TO52279,223,18249,9,4,2,8
2016-08-09,2003-07-06T00:00:00.0000000,TO52279,477,18249,9,2,2,4
2016-08-09,2003-06-05T00:00:00.0000000,TO52279,479,18249,9,3,2,6
2016-08-09,2003-07-04T00:00:00.0000000,TO52279,371,18249,9,1,1,1
2016-08-09,2003-05-09T00:00:00.0000000,TO52284,484,28604,1,1,1,1
2016-08-09,2003-06-05T00:00:00.0000000,TO52300,541,26807,4,1,3,3
2016-08-09,2003-06-07T00:00:00.0000000,TO52300,530,26807,4,2,2,4
2016-08-09,2003-07-19T00:00:00.0000000,TO52300,214,26807,4,3,1,3
2016-08-09,2003-04-15T00:00:00.0000000,TO52309,480,11566,7,3,2,6
2016-08-09,2003-05-25T00:00:00.0000000,TO52309,530,11566,7,2,2,4
2016-08-09,2003-06-07T00:00:00.0000000,TO52309,541,11566,7,1,2,2
2016-08-09,2003-04-13T00:00:00.0000000,TO52309,486,11566,7,4,1,4
2016-08-09,2003-07-08T00:00:00.0000000,TO52313,541,28409,8,1,3,3
2016-08-09,2003-07-03T00:00:00.0000000,TO52289,477,22839,9,3,2,6
2016-08-09,2003-05-30T00:00:00.0000000,TO52289,478,22839,9,2,2,4
2016-08-09,2003-06-09T00:00:00.0000000,TO52289,480,22839,9,4,2,8
2016-08-09,2003-05-16T00:00:00.0000000,TO52289,485,22839,9,1,2,2
2016-08-09,2003-04-11T00:00:00.0000000,TO52298,462,11198,4,3,2,6
2016-08-09,2003-06-16T00:00:00.0000000,TO52298,529,11198,4,1,2,2
2016-08-09,2003-04-30T00:00:00.0000000,TO52298,215,11198,4,2,1,2
2016-08-09,2003-07-03T00:00:00.0000000,TO52317,464,11350,10,3,3,9
2016-08-09,2003-07-10T00:00:00.0000000,TO52317,477,11350,10,1,2,2
2016-08-09,2003-05-14T00:00:00.0000000,TO52317,479,11350,10,2,2,4
2016-08-09,2003-07-19T00:00:00.0000000,TO52285,535,13158,9,1,3,3
2016-08-09,2003-04-16T00:00:00.0000000,TO52285,528,13158,9,2,2,4
2016-08-09,2003-07-04T00:00:00.0000000,TO52285,215,13158,9,3,1,3
2016-08-09,2003-05-26T00:00:00.0000000,TO52305,477,25335,6,1,2,2
2016-08-09,2003-06-26T00:00:00.0000000,TO52305,487,25335,6,2,1,2
2016-08-09,2003-04-23T00:00:00.0000000,TO52299,530,11212,6,1,2,2
2016-08-09,2003-04-30T00:00:00.0000000,TO52301,478,25839,4,3,3,9
2016-08-09,2003-05-23T00:00:00.0000000,TO52301,535,25839,4,2,3,6
2016-08-09,2003-04-15T00:00:00.0000000,TO52301,223,25839,4,6,2,12
2016-08-09,2003-07-03T00:00:00.0000000,TO52301,477,25839,4,4,2,8
2016-08-09,2003-06-14T00:00:00.0000000,TO52301,528,25839,4,1,2,2
2016-08-09,2003-06-06T00:00:00.0000000,TO52301,491,25839,4,5,1,5
2016-08-09,2003-05-19T00:00:00.0000000,TO52280,215,18288,9,4,1,4
2016-08-09,2003-04-27T00:00:00.0000000,TO52280,373,18288,9,1,1,1
2016-08-09,2003-04-20T00:00:00.0000000,TO52280,529,18288,9,2,1,2
